timestamp,region,fuel_type,demand,price
2026-02-23 06:20:00+10:00,NSW1,Unknown,8855.26,93.33
2026-02-23 06:20:00+10:00,QLD1,Unknown,6562.67,93.75
2026-02-23 06:20:00+10:00,SA1,Unknown,1498.86,71.25
2026-02-23 06:20:00+10:00,TAS1,Unknown,1083.5,118.83
2026-02-23 06:20:00+10:00,VIC1,Unknown,5309.76,78.73
2026-02-23 06:25:00+10:00,NSW1,Unknown,8947.66,86.58
2026-02-23 06:25:00+10:00,QLD1,Unknown,6624.71,86.55
2026-02-23 06:25:00+10:00,SA1,Unknown,1505.04,66.85
2026-02-23 06:25:00+10:00,TAS1,Unknown,1094.51,134.56
2026-02-23 06:25:00+10:00,VIC1,Unknown,5262.22,73.44
2026-02-23 06:30:00+10:00,NSW1,Unknown,9032.97,78.0
2026-02-23 06:30:00+10:00,QLD1,Unknown,6639.59,77.73
2026-02-23 06:30:00+10:00,SA1,Unknown,1510.44,58.96
2026-02-23 06:30:00+10:00,TAS1,Unknown,1087.06,101.08
2026-02-23 06:30:00+10:00,VIC1,Unknown,5269.4,65.67
2026-02-23 06:35:00+10:00,NSW1,Unknown,8975.2,100.01
2026-02-23 06:35:00+10:00,QLD1,Unknown,6629.46,95.78
2026-02-23 06:35:00+10:00,SA1,Unknown,1546.37,84.33
2026-02-23 06:35:00+10:00,TAS1,Unknown,1079.88,101.12
2026-02-23 06:35:00+10:00,VIC1,Unknown,5332.38,88.16
2026-02-23 06:40:00+10:00,NSW1,Unknown,9054.0,81.15
2026-02-23 06:40:00+10:00,QLD1,Unknown,6651.67,77.75
2026-02-23 06:40:00+10:00,SA1,Unknown,1528.88,65.88
2026-02-23 06:40:00+10:00,TAS1,Unknown,1075.06,111.37
2026-02-23 06:40:00+10:00,VIC1,Unknown,5337.7,70.89
2026-02-23 06:45:00+10:00,NSW1,Unknown,9068.51,76.88
2026-02-23 06:45:00+10:00,QLD1,Unknown,6638.59,74.1
2026-02-23 06:45:00+10:00,SA1,Unknown,1538.22,60.57
2026-02-23 06:45:00+10:00,TAS1,Unknown,1061.16,103.21
2026-02-23 06:45:00+10:00,VIC1,Unknown,5352.49,66.72
2026-02-23 06:50:00+10:00,NSW1,Unknown,9020.08,82.12
2026-02-23 06:50:00+10:00,QLD1,Unknown,6682.12,77.75
2026-02-23 06:50:00+10:00,SA1,Unknown,1546.44,70.31
2026-02-23 06:50:00+10:00,TAS1,Unknown,1070.02,106.73
2026-02-23 06:50:00+10:00,VIC1,Unknown,5331.08,73.42
2026-02-23 06:55:00+10:00,NSW1,Unknown,9079.39,78.0
2026-02-23 06:55:00+10:00,QLD1,Unknown,6628.3,73.7
2026-02-23 06:55:00+10:00,SA1,Unknown,1544.33,64.24
2026-02-23 06:55:00+10:00,TAS1,Unknown,1060.07,105.83
2026-02-23 06:55:00+10:00,VIC1,Unknown,5309.57,69.64
2026-02-23 07:00:00+10:00,NSW1,Unknown,9125.23,66.4
2026-02-23 07:00:00+10:00,QLD1,Unknown,6648.95,64.83
2026-02-23 07:00:00+10:00,SA1,Unknown,1547.35,52.14
2026-02-23 07:00:00+10:00,TAS1,Unknown,1049.63,101.12
2026-02-23 07:00:00+10:00,VIC1,Unknown,5235.8,56.74
2026-02-23 07:05:00+10:00,NSW1,Unknown,9021.48,67.39
2026-02-23 07:05:00+10:00,QLD1,Unknown,6668.33,64.83
2026-02-23 07:05:00+10:00,SA1,Unknown,1557.08,55.48
2026-02-23 07:05:00+10:00,TAS1,Unknown,1044.48,101.08
2026-02-23 07:05:00+10:00,VIC1,Unknown,5221.5,59.79
2026-02-23 07:10:00+10:00,NSW1,Unknown,9060.59,81.28
2026-02-23 07:10:00+10:00,QLD1,Unknown,6652.5,77.95
2026-02-23 07:10:00+10:00,SA1,Unknown,1529.28,69.06
2026-02-23 07:10:00+10:00,TAS1,Unknown,1054.6,101.11
2026-02-23 07:10:00+10:00,VIC1,Unknown,5173.07,73.44
2026-02-23 07:15:00+10:00,NSW1,Unknown,9101.21,79.17
2026-02-23 07:15:00+10:00,QLD1,Unknown,6734.63,77.95
2026-02-23 07:15:00+10:00,SA1,Unknown,1491.06,59.58
2026-02-23 07:15:00+10:00,TAS1,Unknown,1051.5,108.25
2026-02-23 07:15:00+10:00,VIC1,Unknown,5006.31,67.78
2026-02-23 07:20:00+10:00,NSW1,Unknown,9092.26,78.0
2026-02-23 07:20:00+10:00,QLD1,Unknown,6694.39,76.69
2026-02-23 07:20:00+10:00,SA1,Unknown,1499.21,60.03
2026-02-23 07:20:00+10:00,TAS1,Unknown,1048.77,101.08
2026-02-23 07:20:00+10:00,VIC1,Unknown,5004.41,67.28
2026-02-23 07:25:00+10:00,NSW1,Unknown,9132.82,67.28
2026-02-23 07:25:00+10:00,QLD1,Unknown,6666.81,64.73
2026-02-23 07:25:00+10:00,SA1,Unknown,1500.92,54.21
2026-02-23 07:25:00+10:00,TAS1,Unknown,1042.83,101.08
2026-02-23 07:25:00+10:00,VIC1,Unknown,5008.37,58.43
2026-02-23 07:30:00+10:00,NSW1,Unknown,8993.16,63.72
2026-02-23 07:30:00+10:00,QLD1,Unknown,6597.43,60.27
2026-02-23 07:30:00+10:00,SA1,Unknown,1463.19,52.2
2026-02-23 07:30:00+10:00,TAS1,Unknown,1040.72,101.08
2026-02-23 07:30:00+10:00,VIC1,Unknown,4880.45,56.5
2026-02-23 07:35:00+10:00,NSW1,Unknown,8956.81,62.8
2026-02-23 07:35:00+10:00,QLD1,Unknown,6645.62,60.55
2026-02-23 07:35:00+10:00,SA1,Unknown,1459.52,53.42
2026-02-23 07:35:00+10:00,TAS1,Unknown,1032.89,101.08
2026-02-23 07:35:00+10:00,VIC1,Unknown,4917.32,56.5
2026-02-23 07:40:00+10:00,NSW1,Unknown,8914.48,57.06
2026-02-23 07:40:00+10:00,QLD1,Unknown,6657.5,54.68
2026-02-23 07:40:00+10:00,SA1,Unknown,1429.25,46.91
2026-02-23 07:40:00+10:00,TAS1,Unknown,1031.76,101.08
2026-02-23 07:40:00+10:00,VIC1,Unknown,4873.99,50.87
2026-02-23 07:45:00+10:00,NSW1,Unknown,8833.74,57.08
2026-02-23 07:45:00+10:00,QLD1,Unknown,6645.5,53.73
2026-02-23 07:45:00+10:00,SA1,Unknown,1397.97,47.43
2026-02-23 07:45:00+10:00,TAS1,Unknown,1026.38,101.08
2026-02-23 07:45:00+10:00,VIC1,Unknown,4802.64,51.21
2026-02-23 07:50:00+10:00,NSW1,Unknown,8764.53,57.06
2026-02-23 07:50:00+10:00,QLD1,Unknown,6569.86,52.57
2026-02-23 07:50:00+10:00,SA1,Unknown,1386.28,48.45
2026-02-23 07:50:00+10:00,TAS1,Unknown,1022.08,101.06
2026-02-23 07:50:00+10:00,VIC1,Unknown,4747.96,51.55
2026-02-23 07:55:00+10:00,NSW1,Unknown,8780.39,37.89
2026-02-23 07:55:00+10:00,QLD1,Unknown,6569.26,35.14
2026-02-23 07:55:00+10:00,SA1,Unknown,1367.78,30.58
2026-02-23 07:55:00+10:00,TAS1,Unknown,1015.91,101.06
2026-02-23 07:55:00+10:00,VIC1,Unknown,4600.45,32.96
2026-02-23 08:00:00+10:00,NSW1,Unknown,8806.57,37.89
2026-02-23 08:00:00+10:00,QLD1,Unknown,6514.51,36.73
2026-02-23 08:00:00+10:00,SA1,Unknown,1341.83,13.39
2026-02-23 08:00:00+10:00,TAS1,Unknown,1004.71,101.04
2026-02-23 08:00:00+10:00,VIC1,Unknown,4580.88,15.02
2026-02-23 08:05:00+10:00,NSW1,Unknown,8918.5,57.08
2026-02-23 08:05:00+10:00,QLD1,Unknown,6586.07,53.93
2026-02-23 08:05:00+10:00,SA1,Unknown,1330.32,27.99
2026-02-23 08:05:00+10:00,TAS1,Unknown,1000.47,101.08
2026-02-23 08:05:00+10:00,VIC1,Unknown,4524.73,31.27
2026-02-23 08:10:00+10:00,NSW1,Unknown,8948.12,56.89
2026-02-23 08:10:00+10:00,QLD1,Unknown,6570.99,52.75
2026-02-23 08:10:00+10:00,SA1,Unknown,1290.23,29.57
2026-02-23 08:10:00+10:00,TAS1,Unknown,982.66,103.08
2026-02-23 08:10:00+10:00,VIC1,Unknown,4596.45,33.28
2026-02-23 08:15:00+10:00,NSW1,Unknown,8946.67,57.08
2026-02-23 08:15:00+10:00,QLD1,Unknown,6458.97,53.52
2026-02-23 08:15:00+10:00,SA1,Unknown,1278.59,20.75
2026-02-23 08:15:00+10:00,TAS1,Unknown,983.92,101.06
2026-02-23 08:15:00+10:00,VIC1,Unknown,4522.06,23.81
2026-02-23 08:20:00+10:00,NSW1,Unknown,9023.08,70.42
2026-02-23 08:20:00+10:00,QLD1,Unknown,6409.88,64.83
2026-02-23 08:20:00+10:00,SA1,Unknown,1262.15,24.89
2026-02-23 08:20:00+10:00,TAS1,Unknown,981.2,101.06
2026-02-23 08:20:00+10:00,VIC1,Unknown,4322.34,29.08
2026-02-23 08:25:00+10:00,NSW1,Unknown,9045.8,70.2
2026-02-23 08:25:00+10:00,QLD1,Unknown,6441.64,64.83
2026-02-23 08:25:00+10:00,SA1,Unknown,1294.37,11.65
2026-02-23 08:25:00+10:00,TAS1,Unknown,964.0,101.04
2026-02-23 08:25:00+10:00,VIC1,Unknown,4353.81,13.6
2026-02-23 08:30:00+10:00,NSW1,Unknown,9011.68,78.0
2026-02-23 08:30:00+10:00,QLD1,Unknown,6342.21,71.03
2026-02-23 08:30:00+10:00,SA1,Unknown,1223.03,-4.0
2026-02-23 08:30:00+10:00,TAS1,Unknown,959.54,89.09
2026-02-23 08:30:00+10:00,VIC1,Unknown,4302.46,-4.75
2026-02-23 08:35:00+10:00,NSW1,Unknown,9116.76,57.31
2026-02-23 08:35:00+10:00,QLD1,Unknown,6304.9,52.82
2026-02-23 08:35:00+10:00,SA1,Unknown,1193.74,-4.0
2026-02-23 08:35:00+10:00,TAS1,Unknown,944.38,94.06
2026-02-23 08:35:00+10:00,VIC1,Unknown,4190.05,0.06
2026-02-23 08:40:00+10:00,NSW1,Unknown,9094.99,84.79
2026-02-23 08:40:00+10:00,QLD1,Unknown,6300.41,76.66
2026-02-23 08:40:00+10:00,SA1,Unknown,1179.79,-6.51
2026-02-23 08:40:00+10:00,TAS1,Unknown,935.78,94.06
2026-02-23 08:40:00+10:00,VIC1,Unknown,4204.52,0.06
2026-02-23 08:45:00+10:00,NSW1,Unknown,8958.36,73.2
2026-02-23 08:45:00+10:00,QLD1,Unknown,6254.23,65.27
2026-02-23 08:45:00+10:00,SA1,Unknown,1189.57,-8.5
2026-02-23 08:45:00+10:00,TAS1,Unknown,929.44,88.04
2026-02-23 08:45:00+10:00,VIC1,Unknown,4043.23,-9.82
2026-02-23 08:50:00+10:00,NSW1,Unknown,9003.54,57.08
2026-02-23 08:50:00+10:00,QLD1,Unknown,6304.48,51.04
2026-02-23 08:50:00+10:00,SA1,Unknown,1156.66,-4.26
2026-02-23 08:50:00+10:00,TAS1,Unknown,936.5,89.23
2026-02-23 08:50:00+10:00,VIC1,Unknown,4064.45,-4.63
2026-02-23 08:55:00+10:00,NSW1,Unknown,9078.48,57.08
2026-02-23 08:55:00+10:00,QLD1,Unknown,6229.67,51.65
2026-02-23 08:55:00+10:00,SA1,Unknown,1141.66,-4.26
2026-02-23 08:55:00+10:00,TAS1,Unknown,933.9,94.0
2026-02-23 08:55:00+10:00,VIC1,Unknown,4065.45,0.0
2026-02-23 09:00:00+10:00,NSW1,Unknown,9141.33,61.43
2026-02-23 09:00:00+10:00,QLD1,Unknown,6224.97,55.25
2026-02-23 09:00:00+10:00,SA1,Unknown,1125.06,-6.51
2026-02-23 09:00:00+10:00,TAS1,Unknown,930.47,88.04
2026-02-23 09:00:00+10:00,VIC1,Unknown,3982.34,-6.01
2026-02-23 09:05:00+10:00,NSW1,Unknown,9215.46,61.77
2026-02-23 09:05:00+10:00,QLD1,Unknown,6252.23,55.25
2026-02-23 09:05:00+10:00,SA1,Unknown,1115.93,-6.0
2026-02-23 09:05:00+10:00,TAS1,Unknown,919.56,88.04
2026-02-23 09:05:00+10:00,VIC1,Unknown,3934.2,-5.75
2026-02-23 09:10:00+10:00,NSW1,Unknown,9251.96,57.08
2026-02-23 09:10:00+10:00,QLD1,Unknown,6250.01,50.73
2026-02-23 09:10:00+10:00,SA1,Unknown,1043.18,-20.0
2026-02-23 09:10:00+10:00,TAS1,Unknown,903.73,89.61
2026-02-23 09:10:00+10:00,VIC1,Unknown,3941.06,-4.26
2026-02-23 09:15:00+10:00,NSW1,Unknown,9341.59,57.08
2026-02-23 09:15:00+10:00,QLD1,Unknown,6219.52,51.07
2026-02-23 09:15:00+10:00,SA1,Unknown,979.75,-4.0
2026-02-23 09:15:00+10:00,TAS1,Unknown,911.8,93.33
2026-02-23 09:15:00+10:00,VIC1,Unknown,3909.21,-0.65
2026-02-23 09:20:00+10:00,NSW1,Unknown,9428.03,105.79
2026-02-23 09:20:00+10:00,QLD1,Unknown,6223.36,62.73
2026-02-23 09:20:00+10:00,SA1,Unknown,991.3,-3.99
2026-02-23 09:20:00+10:00,TAS1,Unknown,906.42,89.31
2026-02-23 09:20:00+10:00,VIC1,Unknown,3919.38,-4.56
2026-02-23 09:25:00+10:00,NSW1,Unknown,9361.08,61.32
2026-02-23 09:25:00+10:00,QLD1,Unknown,6101.9,53.73
2026-02-23 09:25:00+10:00,SA1,Unknown,894.45,-4.0
2026-02-23 09:25:00+10:00,TAS1,Unknown,909.16,89.62
2026-02-23 09:25:00+10:00,VIC1,Unknown,3785.32,-4.25
2026-02-23 09:30:00+10:00,NSW1,Unknown,9259.07,62.47
2026-02-23 09:30:00+10:00,QLD1,Unknown,6122.62,54.99
2026-02-23 09:30:00+10:00,SA1,Unknown,881.29,-4.0
2026-02-23 09:30:00+10:00,TAS1,Unknown,892.31,88.04
2026-02-23 09:30:00+10:00,VIC1,Unknown,3747.05,-4.68
2026-02-23 09:35:00+10:00,NSW1,Unknown,9242.86,73.2
2026-02-23 09:35:00+10:00,QLD1,Unknown,5989.68,53.73
2026-02-23 09:35:00+10:00,SA1,Unknown,852.88,-6.51
2026-02-23 09:35:00+10:00,TAS1,Unknown,892.43,88.04
2026-02-23 09:35:00+10:00,VIC1,Unknown,3787.92,-5.8
2026-02-23 09:40:00+10:00,NSW1,Unknown,9314.55,57.08
2026-02-23 09:40:00+10:00,QLD1,Unknown,5949.51,50.85
2026-02-23 09:40:00+10:00,SA1,Unknown,946.48,-8.5
2026-02-23 09:40:00+10:00,TAS1,Unknown,884.71,88.04
2026-02-23 09:40:00+10:00,VIC1,Unknown,3874.42,0.01
2026-02-23 09:45:00+10:00,NSW1,Unknown,9392.63,100.01
2026-02-23 09:45:00+10:00,QLD1,Unknown,5884.43,53.54
2026-02-23 09:45:00+10:00,SA1,Unknown,784.08,-20.0
2026-02-23 09:45:00+10:00,TAS1,Unknown,880.48,88.04
2026-02-23 09:45:00+10:00,VIC1,Unknown,3760.39,-4.26
2026-02-23 09:50:00+10:00,NSW1,Unknown,9253.54,57.08
2026-02-23 09:50:00+10:00,QLD1,Unknown,5892.19,44.95
2026-02-23 09:50:00+10:00,SA1,Unknown,795.82,-14.99
2026-02-23 09:50:00+10:00,TAS1,Unknown,873.07,88.04
2026-02-23 09:50:00+10:00,VIC1,Unknown,3702.82,-7.25
2026-02-23 09:55:00+10:00,NSW1,Unknown,9345.97,57.08
2026-02-23 09:55:00+10:00,QLD1,Unknown,5857.01,51.04
2026-02-23 09:55:00+10:00,SA1,Unknown,767.12,-20.0
2026-02-23 09:55:00+10:00,TAS1,Unknown,866.77,88.04
2026-02-23 09:55:00+10:00,VIC1,Unknown,3753.87,-4.75
2026-02-23 10:00:00+10:00,NSW1,Unknown,9391.97,62.04
2026-02-23 10:00:00+10:00,QLD1,Unknown,5892.58,55.21
2026-02-23 10:00:00+10:00,SA1,Unknown,756.18,-19.88
2026-02-23 10:00:00+10:00,TAS1,Unknown,853.63,88.04
2026-02-23 10:00:00+10:00,VIC1,Unknown,3653.49,-4.75
2026-02-23 10:05:00+10:00,NSW1,Unknown,9276.08,57.08
2026-02-23 10:05:00+10:00,QLD1,Unknown,5901.32,52.43
2026-02-23 10:05:00+10:00,SA1,Unknown,733.82,-19.88
2026-02-23 10:05:00+10:00,TAS1,Unknown,865.44,88.04
2026-02-23 10:05:00+10:00,VIC1,Unknown,3588.0,0.0
2026-02-23 10:10:00+10:00,NSW1,Unknown,9403.89,57.08
2026-02-23 10:10:00+10:00,QLD1,Unknown,5924.51,51.04
2026-02-23 10:10:00+10:00,SA1,Unknown,739.08,-19.88
2026-02-23 10:10:00+10:00,TAS1,Unknown,870.3,88.04
2026-02-23 10:10:00+10:00,VIC1,Unknown,3496.09,-5.74
2026-02-23 10:15:00+10:00,NSW1,Unknown,9354.59,57.08
2026-02-23 10:15:00+10:00,QLD1,Unknown,5909.97,51.47
2026-02-23 10:15:00+10:00,SA1,Unknown,712.1,-20.0
2026-02-23 10:15:00+10:00,TAS1,Unknown,867.08,88.04
2026-02-23 10:15:00+10:00,VIC1,Unknown,3488.88,-4.75
2026-02-23 10:20:00+10:00,NSW1,Unknown,9394.69,57.08
2026-02-23 10:20:00+10:00,QLD1,Unknown,5902.16,51.04
2026-02-23 10:20:00+10:00,SA1,Unknown,725.17,-20.0
2026-02-23 10:20:00+10:00,TAS1,Unknown,870.65,93.4
2026-02-23 10:20:00+10:00,VIC1,Unknown,3517.98,5.26
2026-02-23 10:25:00+10:00,NSW1,Unknown,9386.15,59.23
2026-02-23 10:25:00+10:00,QLD1,Unknown,5868.28,53.73
2026-02-23 10:25:00+10:00,SA1,Unknown,665.31,-19.88
2026-02-23 10:25:00+10:00,TAS1,Unknown,874.62,88.04
2026-02-23 10:25:00+10:00,VIC1,Unknown,3476.88,-5.77
2026-02-23 10:30:00+10:00,NSW1,Unknown,9294.58,57.08
2026-02-23 10:30:00+10:00,QLD1,Unknown,5834.73,52.55
2026-02-23 10:30:00+10:00,SA1,Unknown,667.12,-58.69
2026-02-23 10:30:00+10:00,TAS1,Unknown,860.23,88.04
2026-02-23 10:30:00+10:00,VIC1,Unknown,3388.76,-4.75
2026-02-23 10:35:00+10:00,NSW1,Unknown,9208.69,57.08
2026-02-23 10:35:00+10:00,QLD1,Unknown,5788.91,51.04
2026-02-23 10:35:00+10:00,SA1,Unknown,628.4,-20.0
2026-02-23 10:35:00+10:00,TAS1,Unknown,859.29,88.04
2026-02-23 10:35:00+10:00,VIC1,Unknown,3391.55,-4.75
2026-02-23 10:40:00+10:00,NSW1,Unknown,9250.88,57.08
2026-02-23 10:40:00+10:00,QLD1,Unknown,5825.93,52.37
2026-02-23 10:40:00+10:00,SA1,Unknown,604.37,-58.69
2026-02-23 10:40:00+10:00,TAS1,Unknown,844.43,88.04
2026-02-23 10:40:00+10:00,VIC1,Unknown,3425.44,-4.25
2026-02-23 10:45:00+10:00,NSW1,Unknown,9239.84,58.6
2026-02-23 10:45:00+10:00,QLD1,Unknown,5800.36,53.73
2026-02-23 10:45:00+10:00,SA1,Unknown,580.96,-58.69
2026-02-23 10:45:00+10:00,TAS1,Unknown,843.5,88.04
2026-02-23 10:45:00+10:00,VIC1,Unknown,3380.97,-6.5
2026-02-23 10:50:00+10:00,NSW1,Unknown,9143.85,57.08
2026-02-23 10:50:00+10:00,QLD1,Unknown,5863.88,52.02
2026-02-23 10:50:00+10:00,SA1,Unknown,592.18,-59.04
2026-02-23 10:50:00+10:00,TAS1,Unknown,839.79,88.04
2026-02-23 10:50:00+10:00,VIC1,Unknown,3329.34,-5.75
2026-02-23 10:55:00+10:00,NSW1,Unknown,9198.71,57.08
2026-02-23 10:55:00+10:00,QLD1,Unknown,5805.71,52.33
2026-02-23 10:55:00+10:00,SA1,Unknown,573.32,-58.69
2026-02-23 10:55:00+10:00,TAS1,Unknown,827.1,88.04
2026-02-23 10:55:00+10:00,VIC1,Unknown,3219.01,-5.75
2026-02-23 11:00:00+10:00,NSW1,Unknown,9207.73,57.08
2026-02-23 11:00:00+10:00,QLD1,Unknown,5897.13,52.07
2026-02-23 11:00:00+10:00,SA1,Unknown,543.11,-59.04
2026-02-23 11:00:00+10:00,TAS1,Unknown,821.29,88.04
2026-02-23 11:00:00+10:00,VIC1,Unknown,3267.07,-4.56
2026-02-23 11:05:00+10:00,NSW1,Unknown,9152.98,57.08
2026-02-23 11:05:00+10:00,QLD1,Unknown,5837.8,52.35
2026-02-23 11:05:00+10:00,SA1,Unknown,543.47,-71.28
2026-02-23 11:05:00+10:00,TAS1,Unknown,826.22,91.66
2026-02-23 11:05:00+10:00,VIC1,Unknown,3285.86,-0.1
2026-02-23 11:10:00+10:00,NSW1,Unknown,9216.39,57.08
2026-02-23 11:10:00+10:00,QLD1,Unknown,5820.33,52.68
2026-02-23 11:10:00+10:00,SA1,Unknown,538.13,-59.04
2026-02-23 11:10:00+10:00,TAS1,Unknown,827.32,88.93
2026-02-23 11:10:00+10:00,VIC1,Unknown,3256.8,-4.26
2026-02-23 11:15:00+10:00,NSW1,Unknown,9156.05,57.08
2026-02-23 11:15:00+10:00,QLD1,Unknown,5841.52,52.55
2026-02-23 11:15:00+10:00,SA1,Unknown,490.87,-71.28
2026-02-23 11:15:00+10:00,TAS1,Unknown,829.69,88.41
2026-02-23 11:15:00+10:00,VIC1,Unknown,3186.78,-4.75
2026-02-23 11:20:00+10:00,NSW1,Unknown,9128.82,57.08
2026-02-23 11:20:00+10:00,QLD1,Unknown,5824.76,52.67
2026-02-23 11:20:00+10:00,SA1,Unknown,472.84,-71.28
2026-02-23 11:20:00+10:00,TAS1,Unknown,823.08,93.26
2026-02-23 11:20:00+10:00,VIC1,Unknown,3159.66,0.0
2026-02-23 11:25:00+10:00,NSW1,Unknown,9073.93,57.08
2026-02-23 11:25:00+10:00,QLD1,Unknown,5885.18,53.7
2026-02-23 11:25:00+10:00,SA1,Unknown,479.98,-95.07
2026-02-23 11:25:00+10:00,TAS1,Unknown,820.21,94.98
2026-02-23 11:25:00+10:00,VIC1,Unknown,3122.7,1.69
2026-02-23 11:30:00+10:00,NSW1,Unknown,9067.58,57.08
2026-02-23 11:30:00+10:00,QLD1,Unknown,5916.46,53.54
2026-02-23 11:30:00+10:00,SA1,Unknown,487.28,-101.02
2026-02-23 11:30:00+10:00,TAS1,Unknown,818.07,88.04
2026-02-23 11:30:00+10:00,VIC1,Unknown,3067.98,-7.25
2026-02-23 11:35:00+10:00,NSW1,Unknown,8975.86,54.99
2026-02-23 11:35:00+10:00,QLD1,Unknown,5884.62,51.04
2026-02-23 11:35:00+10:00,SA1,Unknown,481.99,-101.02
2026-02-23 11:35:00+10:00,TAS1,Unknown,809.62,88.04
2026-02-23 11:35:00+10:00,VIC1,Unknown,3099.37,-4.26
2026-02-23 11:40:00+10:00,NSW1,Unknown,8874.42,54.93
2026-02-23 11:40:00+10:00,QLD1,Unknown,5944.47,51.04
2026-02-23 11:40:00+10:00,SA1,Unknown,465.32,-100.0
2026-02-23 11:40:00+10:00,TAS1,Unknown,809.75,88.93
2026-02-23 11:40:00+10:00,VIC1,Unknown,2923.98,-4.26
2026-02-23 11:45:00+10:00,NSW1,Unknown,9018.51,57.06
2026-02-23 11:45:00+10:00,QLD1,Unknown,5955.26,52.75
2026-02-23 11:45:00+10:00,SA1,Unknown,433.69,-101.02
2026-02-23 11:45:00+10:00,TAS1,Unknown,806.58,88.55
2026-02-23 11:45:00+10:00,VIC1,Unknown,2921.35,-4.63
2026-02-23 11:50:00+10:00,NSW1,Unknown,9101.41,56.98
2026-02-23 11:50:00+10:00,QLD1,Unknown,5972.6,52.73
2026-02-23 11:50:00+10:00,SA1,Unknown,424.77,-101.02
2026-02-23 11:50:00+10:00,TAS1,Unknown,798.78,88.94
2026-02-23 11:50:00+10:00,VIC1,Unknown,2908.36,-4.26
2026-02-23 11:55:00+10:00,NSW1,Unknown,9034.72,57.08
2026-02-23 11:55:00+10:00,QLD1,Unknown,6081.52,55.21
2026-02-23 11:55:00+10:00,SA1,Unknown,446.0,-129.0
2026-02-23 11:55:00+10:00,TAS1,Unknown,801.96,88.93
2026-02-23 11:55:00+10:00,VIC1,Unknown,2854.87,-4.26
2026-02-23 12:00:00+10:00,NSW1,Unknown,8983.17,56.98
2026-02-23 12:00:00+10:00,QLD1,Unknown,6053.48,54.27
2026-02-23 12:00:00+10:00,SA1,Unknown,462.51,-100.0
2026-02-23 12:00:00+10:00,TAS1,Unknown,796.07,89.09
2026-02-23 12:00:00+10:00,VIC1,Unknown,2891.02,-4.11
2026-02-23 12:05:00+10:00,NSW1,Unknown,9068.73,54.6
2026-02-23 12:05:00+10:00,QLD1,Unknown,6035.56,51.04
2026-02-23 12:05:00+10:00,SA1,Unknown,483.42,-100.0
2026-02-23 12:05:00+10:00,TAS1,Unknown,804.02,93.98
2026-02-23 12:05:00+10:00,VIC1,Unknown,2903.74,1.69
2026-02-23 12:10:00+10:00,NSW1,Unknown,9153.01,57.06
2026-02-23 12:10:00+10:00,QLD1,Unknown,6065.43,53.73
2026-02-23 12:10:00+10:00,SA1,Unknown,480.69,-101.02
2026-02-23 12:10:00+10:00,TAS1,Unknown,806.07,88.04
2026-02-23 12:10:00+10:00,VIC1,Unknown,2816.02,-5.11
2026-02-23 12:15:00+10:00,NSW1,Unknown,9110.41,53.64
2026-02-23 12:15:00+10:00,QLD1,Unknown,6090.85,52.75
2026-02-23 12:15:00+10:00,SA1,Unknown,470.56,-95.07
2026-02-23 12:15:00+10:00,TAS1,Unknown,805.05,88.09
2026-02-23 12:15:00+10:00,VIC1,Unknown,2875.97,-4.11
2026-02-23 12:20:00+10:00,NSW1,Unknown,9093.12,51.54
2026-02-23 12:20:00+10:00,QLD1,Unknown,6136.96,51.04
2026-02-23 12:20:00+10:00,SA1,Unknown,460.69,-129.0
2026-02-23 12:20:00+10:00,TAS1,Unknown,802.74,94.54
2026-02-23 12:20:00+10:00,VIC1,Unknown,2876.81,1.26
2026-02-23 12:25:00+10:00,NSW1,Unknown,9107.01,56.21
2026-02-23 12:25:00+10:00,QLD1,Unknown,6132.76,54.99
2026-02-23 12:25:00+10:00,SA1,Unknown,431.48,-129.0
2026-02-23 12:25:00+10:00,TAS1,Unknown,810.29,88.95
2026-02-23 12:25:00+10:00,VIC1,Unknown,2870.7,-4.26
2026-02-23 12:30:00+10:00,NSW1,Unknown,9116.77,57.06
2026-02-23 12:30:00+10:00,QLD1,Unknown,6171.91,55.21
2026-02-23 12:30:00+10:00,SA1,Unknown,438.52,-95.07
2026-02-23 12:30:00+10:00,TAS1,Unknown,807.41,88.41
2026-02-23 12:30:00+10:00,VIC1,Unknown,2792.45,-4.75
2026-02-23 12:35:00+10:00,NSW1,Unknown,9127.52,52.52
2026-02-23 12:35:00+10:00,QLD1,Unknown,6129.27,51.04
2026-02-23 12:35:00+10:00,SA1,Unknown,474.38,-129.0
2026-02-23 12:35:00+10:00,TAS1,Unknown,802.43,88.92
2026-02-23 12:35:00+10:00,VIC1,Unknown,2768.18,-4.25
2026-02-23 12:40:00+10:00,NSW1,Unknown,9137.82,51.2
2026-02-23 12:40:00+10:00,QLD1,Unknown,6179.14,51.04
2026-02-23 12:40:00+10:00,SA1,Unknown,478.86,-95.07
2026-02-23 12:40:00+10:00,TAS1,Unknown,811.74,94.55
2026-02-23 12:40:00+10:00,VIC1,Unknown,2858.25,1.26
2026-02-23 12:45:00+10:00,NSW1,Unknown,9269.05,56.98
2026-02-23 12:45:00+10:00,QLD1,Unknown,6115.62,54.99
2026-02-23 12:45:00+10:00,SA1,Unknown,485.06,-92.01
2026-02-23 12:45:00+10:00,TAS1,Unknown,813.92,88.93
2026-02-23 12:45:00+10:00,VIC1,Unknown,2801.19,-4.26
